long,lat,FLOW_POP_CNT
127.027715946699,37.3728898134122,0.28
127.028280646001,37.3728920670574,0.78
127.028848164085,37.3724436402162,0.78
127.028845345366,37.3728943180065,0.78
127.029412860135,37.3724458884328,0.78
127.029410044794,37.3728965662596,0.78
127.029977556247,37.3724481339534,0.78
127.029974744284,37.3728988118166,0.78
127.031064863992,37.37921278231,0.04
127.032241938038,37.3715557329551,3.58
127.032806627707,37.3715579649232,2.29
127.033371317438,37.3715601941954,2.4699999999999998
127.035070949691,37.3706655092166,3.44
127.035068168378,37.3711161875437,2.16
127.034959648852,37.3886926153087,8.950000000000001
127.035635632915,37.3706677276331,2.16
127.035524467245,37.3886948351635,0.25
127.0362003162,37.3706699433537,4.17
127.036197541643,37.3711206217527,10.81
127.036762228368,37.3711228348133,7.92
127.036651330568,37.3891499438308,8.360000000000001
127.037332450697,37.3702236882021,1.6800000000000002
127.037326915154,37.371125045178,11.08
127.037257700072,37.3823919956982,0.06
127.037238312944,37.385546737968,0.17
127.037235543108,37.3859974152967,0.18000000000000002
127.03723277321,37.3864480925908,0.05
127.037216152527,37.3891521556286,7.82
127.037897130789,37.3702258957994,1.3
127.037894366427,37.3706765743404,0.04
127.037891602002,37.3711272528468,6.53
127.037805874316,37.3850982693827,0.17
127.037803107921,37.3855489467818,0.21
127.037800341465,37.3859996241463,0.17
127.037778207599,37.3896050418163,7.73
127.037775440589,37.3900557188693,11.330000000000002
127.03771455077,37.3999706052794,0.09
127.038461810944,37.3702281007008,0.15
127.038456288912,37.3711294578197,3.1300000000000003
127.038373428927,37.384649797994,0.13
127.038370665974,37.3851004754635,0.15
127.03836790296,37.3855511528983,0.21
127.038365139884,37.3860018302985,5.8500000000000005
127.038362376746,37.3864525076641,0.18000000000000002
127.038340269433,37.3900579253432,10.63
127.038318158182,37.3936633408074,9.55
127.038315393999,37.3941140175847,193.68
127.038309865447,37.3950153710355,6.210000000000001
127.038307101079,37.3954660477089,10.210000000000003
127.03830433665,37.3959167243478,0.5599999999999999
127.038301572159,37.396367400952,11.770000000000001
127.038298807606,37.3968180775217,6.120000000000001
127.038296042992,37.3972687540567,5.050000000000001
127.038293278316,37.3977194305571,0.23
127.038290513579,37.3981701070229,0.19
127.03828774878,37.3986207834541,0.11
127.039029248706,37.3697796242594,0.9900000000000001
127.03902649116,37.3702303029064,0.01
127.039020975883,37.3711316600967,2.39
127.039018218153,37.3715823386399,1.8200000000000003
127.038982362074,37.3774411565533,0.01
127.038938217266,37.3846520013418,0.13
127.038935457693,37.3851026788469,4.91
