long,lat,FLOW_POP_CNT
127.027715946699,37.3728898134122,0.02
127.028280646001,37.3728920670574,0.18000000000000002
127.028848164085,37.3724436402162,0.18000000000000002
127.028845345366,37.3728943180065,0.18000000000000002
127.029412860135,37.3724458884328,0.18000000000000002
127.029410044794,37.3728965662596,0.18000000000000002
127.029977556247,37.3724481339534,0.18000000000000002
127.029974744284,37.3728988118166,0.18000000000000002
127.032241938038,37.3715557329551,0.71
127.032806627707,37.3715579649232,0.37
127.033371317438,37.3715601941954,0.45
127.035070949691,37.3706655092166,0.6
127.035068168378,37.3711161875437,0.41
127.034959648852,37.3886926153087,0.46
127.035635632915,37.3706677276331,0.41
127.035524467245,37.3886948351635,0.02
127.0362003162,37.3706699433537,0.74
127.036197541643,37.3711206217527,2.09
127.036762228368,37.3711228348133,1.86
127.036651330568,37.3891499438308,0.45999999999999996
127.037332450697,37.3702236882021,0.35000000000000003
127.037326915154,37.371125045178,2.6
127.037238312944,37.385546737968,0.02
127.037235543108,37.3859974152967,0.02
127.037216152527,37.3891521556286,0.43
127.037897130789,37.3702258957994,0.27
127.037894366427,37.3706765743404,0.04
127.037891602002,37.3711272528468,1.29
127.037805874316,37.3850982693827,0.02
127.037803107921,37.3855489467818,0.02
127.037800341465,37.3859996241463,0.02
127.037778207599,37.3896050418163,0.45
127.037775440589,37.3900557188693,0.96
127.038461810944,37.3702281007008,0.04
127.038456288912,37.3711294578197,0.67
127.03836790296,37.3855511528983,0.02
127.038365139884,37.3860018302985,0.3
127.038362376746,37.3864525076641,0.02
127.038340269433,37.3900579253432,0.41000000000000003
127.038318158182,37.3936633408074,1.5500000000000003
127.038315393999,37.3941140175847,12.2
127.038309865447,37.3950153710355,1.0600000000000003
127.038307101079,37.3954660477089,0.91
127.03830433665,37.3959167243478,0.03
127.038301572159,37.396367400952,1.37
127.038298807606,37.3968180775217,0.8400000000000001
127.038296042992,37.3972687540567,0.7000000000000001
127.039029248706,37.3697796242594,0.22
127.039020975883,37.3711316600967,0.56
127.039018218153,37.3715823386399,0.39
127.038935457693,37.3851026788469,0.25
127.038929938364,37.3860040337534,0.02
127.038885774878,37.3932148680217,2.8900000000000006
127.038883014138,37.3936655448693,1.4500000000000002
127.038880253336,37.3941162216823,9.400000000000002
127.038877492473,37.3945668984607,7.020000000000001
127.038874731548,37.3950175752044,7.530000000000001
127.038863687235,37.3968202818335,0.42
127.039593925605,37.3697818237335,0.3
127.039591171437,37.3702325024162,0.3
127.039585662916,37.3711338596778,0.08
