long,lat,FLOW_POP_CNT
127.027715946699,37.3728898134122,1.25
127.028280646001,37.3728920670574,0.66
127.028848164085,37.3724436402162,0.66
127.028845345366,37.3728943180065,0.66
127.029412860135,37.3724458884328,0.66
127.029410044794,37.3728965662596,0.66
127.029977556247,37.3724481339534,0.66
127.029974744284,37.3728988118166,0.66
127.031064863992,37.37921278231,1.02
127.032241938038,37.3715557329551,13.070000000000002
127.032806627707,37.3715579649232,7.950000000000001
127.033371317438,37.3715601941954,4.7
127.035070949691,37.3706655092166,11.870000000000001
127.035068168378,37.3711161875437,7.360000000000001
127.034959648852,37.3886926153087,1.74
127.035635632915,37.3706677276331,7.360000000000001
127.035524467245,37.3886948351635,4.500000000000001
127.0362003162,37.3706699433537,14.530000000000001
127.036197541643,37.3711206217527,15.25
127.036762228368,37.3711228348133,30.559999999999995
127.036651330568,37.3891499438308,5.810000000000001
127.037332450697,37.3702236882021,8.760000000000002
127.037326915154,37.371125045178,42.72
127.037257700072,37.3823919956982,1.87
127.037238312944,37.385546737968,3.1100000000000003
127.037235543108,37.3859974152967,3.2700000000000005
127.03723277321,37.3864480925908,9.23
127.037216152527,37.3891521556286,1.52
127.037897130789,37.3702258957994,5.140000000000001
127.037894366427,37.3706765743404,4.910000000000001
127.037891602002,37.3711272528468,26.09
127.037805874316,37.3850982693827,2.9300000000000006
127.037803107921,37.3855489467818,11.000000000000002
127.037800341465,37.3859996241463,3.1300000000000003
127.037778207599,37.3896050418163,5.390000000000001
127.037775440589,37.3900557188693,10.500000000000002
127.037717319136,37.3995199289878,0.72
127.03771455077,37.3999706052794,0.46
127.038461810944,37.3702281007008,4.120000000000001
127.038456288912,37.3711294578197,2.3400000000000003
127.038434198327,37.3747348849113,0.07
127.038373428927,37.384649797994,2.49
127.038370665974,37.3851004754635,2.6000000000000005
127.03836790296,37.3855511528983,10.57
127.038365139884,37.3860018302985,12.07
127.038362376746,37.3864525076641,3.1800000000000006
127.038340269433,37.3900579253432,11.110000000000003
127.038318158182,37.3936633408074,29.75
127.038315393999,37.3941140175847,248.5
127.038309865447,37.3950153710355,27.08
127.038307101079,37.3954660477089,9.580000000000002
127.03830433665,37.3959167243478,1.7500000000000002
127.038301572159,37.396367400952,11.190000000000003
127.038298807606,37.3968180775217,3.7700000000000005
127.038296042992,37.3972687540567,3.190000000000001
127.038293278316,37.3977194305571,0.8500000000000001
127.038290513579,37.3981701070229,0.71
127.03828774878,37.3986207834541,0.6
127.039029248706,37.3697796242594,2.85
127.03902649116,37.3702303029064,1.41
127.039020975883,37.3711316600967,9.380000000000003
127.039018218153,37.3715823386399,1.3800000000000001
127.038982362074,37.3774411565533,0.27
127.038963050655,37.3805959022383,3.5300000000000007
127.038938217266,37.3846520013418,2.4300000000000006
127.038935457693,37.3851026788469,0.97
127.038929938364,37.3860040337534,2.9700000000000006
127.038885774878,37.3932148680217,31.109999999999996
127.038883014138,37.3936655448693,33.39
127.038880253336,37.3941162216823,164.79999999999998
127.038877492473,37.3945668984607,129.84
127.038874731548,37.3950175752044,117.91999999999999
127.038863687235,37.3968202818335,2.4500000000000006
127.038833310301,37.4017777222079,0.27999999999999997
127.039593925605,37.3697818237335,4.21
127.039591171437,37.3702325024162,1.9700000000000002
127.039585662916,37.3711338596778,0.63
127.039530564218,37.3801474246812,0.8600000000000001
127.039516785709,37.3824008137693,1.57
127.039514029824,37.3828514914831,1.6700000000000002
127.039494736905,37.3860062345109,2.6700000000000004
127.039458899222,37.3918650384923,10.580000000000004
127.039450627514,37.3932170693498,71.47999999999999
127.039445112735,37.3941184230817,32.449999999999996
127.039442355254,37.3945690998958,120.35999999999999
127.039439597711,37.3950197766752,96.16
127.039436840107,37.39547045342,9.900000000000002
127.040158602566,37.3697840205119,1.72
127.040147599036,37.3715867351774,0.44
127.040139345745,37.3729387708133,0.39
127.040092566684,37.3806003002008,1.2400000000000002
127.040089814423,37.3810509780887,1
